0,1,2,3,4,5
0.0,0.00146260470433149,0.0029266757628380984,0.0014644590915197748,0.00027958917342272324,0.0009024245220748441
2.0,0.0014797445952066776,0.0029573785544959774,0.0014774436334452864,0.00014363778638305146,0.00020943765806367054
3.0,0.0014715910655703763,0.0029453260114957144,0.0014723239623946438,0.0001933332514364905,0.0003788549980387939
4.0,0.0014532399409408973,0.0029048603184853856,0.0014520739543156511,0.0003910681399054522,0.002308086767554982
5.0,0.0014532395095974177,0.002904857429713357,0.0014520727991524105,0.0003910847125111198,0.002308376285647731
7.0,0.001488368136566559,0.002972877040101972,0.0014874811004176277,8.832698986771894e-05,9.489081540847764e-05
8.0,0.001471619617787411,0.002945534594013235,0.0014724124259665717,0.0001924288560907738,0.0003750651995716831
9.0,0.0014794408530926651,0.0029550696420286965,0.001476460971057472,0.00015273449537279467,0.0002350584641586605
12.0,0.0014811905915217464,0.0029683986743419496,0.0014855649476778593,0.00010324604222343408,0.0001195306617998559
13.0,0.001454080939260191,0.002911395775246124,0.0014547478985350694,0.00035673705816339395,0.0017570419586304033
14.0,0.0014536401572057816,0.0029079842873328643,0.0014533488592597399,0.00037456945255994595,0.0020277272925766127
15.0,0.0014536668426155667,0.002908167491104622,0.0014534239736704792,0.00037360510358424795,0.002012264928778173
16.0,0.001461799858289382,0.002920462302582969,0.001461862016425626,0.0003103664710781929,0.0011889821582065417
17.0,0.0014707877108844903,0.002939161277455909,0.001469714886913491,0.0002207102043016321,0.0005081424417512435
18.0,0.0014632299996904343,0.0029315116137569887,0.001466489402906884,0.0002562840778332779,0.0007247891624386766
19.0,0.001461643656636891,0.002919258298335259,0.0014579974009724121,0.00031642948914378306,0.0012532747508196497
20.0,0.0014717377528962947,0.0029464506319229764,0.001472800687928748,0.0001884743624023637,0.0003588411759723723
21.0,0.0014529631471777108,0.002902713027737669,0.0014512013306300334,0.00040249759514619473,0.002520607808352777
22.0,0.0014616547374642728,0.002919343672739045,0.0014580324539597254,0.0003159984269751665,0.0012486129579090597
23.0,0.0014625136232856363,0.002925973470023472,0.0014641647043264067,0.0002830247703068998,0.0009313235450379662
24.0,0.00146348777861685,0.0029335088327271867,0.0014673300755908975,0.00024683641602022115,0.0006612616363308254
25.0,0.0014804682821776924,0.0029628826354225813,0.0014797877601327785,0.00012281668108845943,0.00015854549588448658
26.0,0.001453901408604633,0.002910011245675897,0.001454179587440936,0.00036394682840556856,0.0018626288576005477
27.0,0.001470675064440252,0.0029382947220506057,0.0014693487623231305,0.0002246499624729119,0.0005292732928590846
28.0,0.001471523685656934,0.0029447973880106274,0.0014720998181806672,0.0001956335730217397,0.00038862008180680233
30.0,0.0023149153134152467,0.0046320570221446596,0.0023176519355049695,0.0003567869067551744,0.0009029551960943906
32.0,0.0023420442466977024,0.004680658305606044,0.0023383200441312512,0.00017042072509822252,0.00021063817542897638
33.0,0.002329143589818524,0.004661580555919348,0.0023301863496531833,0.00023740813052629026,0.00037970900106242965
34.0,0.002300095933396546,0.004597512543230017,0.0022978416935617247,0.0005152662915371891,0.002308376763981761
35.0,0.0023000953376960177,0.004597508632603441,0.0022978395803170074,0.0005152863038391682,0.0023086635460538955
36.0,0.002286571228311952,0.004572703985560038,0.002287636090255164,0.0006379949883866654,0.004310850020717888
38.0,0.0023291867543461264,0.004661910814051173,0.002330326630170008,0.00023617722712032782,0.0003759247300559371
39.0,0.0023415626601140348,0.004677004076655491,0.0023367607014840377,0.00018256450324133147,0.00023617005674425904
43.0,0.002301424333450284,0.0046078612811089196,0.002302151484538306,0.00046605265694368034,0.0017573941386548355
44.0,0.0023007302698448587,0.0046024605921016004,0.002299898616125727,0.000491573311003376,0.0020280463436200187
45.0,0.002300767657642851,0.004602750696554256,0.0023000205340137705,0.000490193192542496,0.0020125857863655693
46.0,0.0023136445762451012,0.004622218818386428,0.0023134979941497923,0.00040013826916748016,0.0011894344385936055
47.0,0.0023278696396423896,0.0046518202958722886,0.002326034347158345,0.0002749153646883069,0.0005088714974432712
48.0,0.002315907502107406,0.004639712058129196,0.0023208935048292514,0.00032420233675563347,0.000725390054441276
49.0,0.0023133986203910974,0.004620312250742349,0.0023126947473560877,0.0004087164857660081,0.0012537127829447495
50.0,0.002329381288091341,0.004663360806706397,0.0023309442710251335,0.00023078902522402406,0.00035972130875249955
