0,1,2,3,4,5,6,7
3607.0,3.3918442480700486e-05,6.791567411151139e-05,3.39679208650398e-05,1.698754680069109e-05,8.49178363072911e-06,4.242767043347029e-06,2.124327138058879e-06
3608.0,3.364795223661588e-05,6.738826599808623e-05,3.370115916492139e-05,1.6863575691590527e-05,8.42068835304327e-06,4.213911831939254e-06,2.1051399153801387e-06
3609.0,3.3842396183435524e-05,6.757227328201693e-05,3.379403483701887e-05,1.6904591303788796e-05,8.452532187598616e-06,4.219596924447122e-06,2.1118682057980065e-06
3611.0,3.416126481751167e-05,6.831195861672218e-05,3.416897415574327e-05,1.7087735478926724e-05,8.535514260964161e-06,4.267355556038244e-06,2.135857692209253e-06
3612.0,3.389935283574109e-05,6.782934345548816e-05,3.392416296483375e-05,1.6966184082305158e-05,8.484229887119332e-06,4.237588989396135e-06,2.1181692354474424e-06
3617.0,3.3620832677967206e-05,6.726521066666505e-05,3.3639248285220746e-05,1.680421211934513e-05,8.4159336892764e-06,4.203991247016259e-06,2.1014230839819237e-06
3620.0,3.365184442403633e-05,6.740594723985902e-05,3.3710068308483165e-05,1.6867357429693752e-05,8.419620212196666e-06,4.214279531587761e-06,2.1051252963449896e-06
3625.0,3.387581948741721e-05,6.772302883057205e-05,3.3870308446933006e-05,1.6940274647637976e-05,8.458642223596602e-06,4.229036134777153e-06,2.1172740188799e-06
3627.0,3.361714302974744e-05,6.724847709016837e-05,3.3630845593150827e-05,1.6800997790535066e-05,8.401057362966702e-06,4.2004056462693895e-06,2.101420762519457e-06
3628.0,3.364481534435127e-05,6.737403183202165e-05,3.3693984923297005e-05,1.6860558141873483e-05,8.42167506003022e-06,4.212387958071884e-06,2.105963968254687e-06
3631.0,5.403252305712092e-05,0.00010795803201923623,5.399832651387798e-05,2.700375126152288e-05,1.3488582260107185e-05,6.743684648174986e-06,3.3754268774499607e-06
3632.0,5.357909756573739e-05,0.00010701806777218409,5.35215789429222e-05,2.6767776782482544e-05,1.3363625024090386e-05,6.6910190441166195e-06,3.34172172426761e-06
3633.0,5.325430205585513e-05,0.00010664995864008431,5.333533266575069e-05,2.668065198654923e-05,1.3320692597088013e-05,6.671655230966467e-06,3.334910342239761e-06
3637.0,5.3683817475264246e-05,0.00010749106245743975,5.3761363227801395e-05,2.6885144454119603e-05,1.3434743412088501e-05,6.715765742640323e-06,3.356779502639018e-06
3638.0,5.3255706105990834e-05,0.00010665633301585459,5.333855375150992e-05,2.668211134003451e-05,1.3320730727878205e-05,6.669932883437979e-06,3.3305831806107467e-06
