0,1,2,3,4,5
28.0,3.335754615698674e-05,6.683571361311771e-05,3.339185930545385e-05,6.429193078749673e-06,1.1408087646214149e-05
30.0,5.267704369346909e-05,0.00010524509952073921,5.259313969967899e-05,1.1871646874064834e-05,2.6536115978442743e-05
32.0,5.312041044373741e-05,0.00010615396254618284,5.3101140535506686e-05,5.363837353750123e-06,6.1914154415587674e-06
33.0,5.279954067274797e-05,0.00010579739727433271,5.2932778725860163e-05,7.664065098667017e-06,1.1151405109155466e-05
34.0,5.229399274106483e-05,0.00010459807884674599,5.225540694758779e-05,1.758726442155356e-05,6.7925785544376e-05
35.0,5.2293973351589564e-05,0.00010459799020356292,5.2255378108052863e-05,1.7588109597774237e-05,6.793431469304112e-05
38.0,5.280090619980311e-05,0.00010580356956254103,5.293563976899174e-05,7.621269563204414e-06,1.1040260411168679e-05
39.0,5.310518534900818e-05,0.0001060856756891354,5.30684646376442e-05,5.776841948398892e-06,6.939536538311253e-06
42.0,5.319294080506805e-05,0.00010647975657465322,5.325918047088818e-05,3.5709537888617415e-06,3.589635152900783e-06
43.0,5.233685466522406e-05,0.0001047919938507863,5.241509463502214e-05,1.5801788457489585e-05,5.169295356113879e-05
44.0,5.2314494382751237e-05,0.00010469079233918141,5.237934263953303e-05,1.6726853632464955e-05,5.966604868487546e-05
45.0,5.231569664636976e-05,0.00010469623791190333,5.2381220500871684e-05,1.6676720576550008e-05,5.921055699986688e-05
46.0,5.263608000409363e-05,0.0001050609130023375,5.2517637651579296e-05,1.342404449460044e-05,3.4967732250340555e-05
47.0,5.2759120459786556e-05,0.00010561490557141687,5.284918733484967e-05,8.973301789588772e-06,1.4946164826432073e-05
48.0,5.2708866128283946e-05,0.0001053883553448938,5.2654279350319855e-05,1.0712252596217775e-05,2.1312323669156474e-05
49.0,5.262813201209731e-05,0.00010502521341200499,5.250346066928979e-05,1.3732414360520528e-05,3.6860063439031476e-05
50.0,5.2806907208443644e-05,0.00010583067991850811,5.2948233602363726e-05,7.434606850501013e-06,1.0564468230292445e-05
51.0,5.227988679911647e-05,0.00010453432522158218,5.2235074207505894e-05,1.8185643355719816e-05,7.41878604588464e-05
52.0,5.262869720651375e-05,0.00010502774720975647,5.250446238758144e-05,1.3710468038913293e-05,3.6722844638598096e-05
53.0,5.26724152872032e-05,0.00010522427069980037,5.258441723705182e-05,1.2043796201038903e-05,2.7386204016016658e-05
54.0,5.272199781214404e-05,0.0001054475158684745,5.268006613888543e-05,1.0246615731249187e-05,1.944490480537686e-05
55.0,5.315668058593695e-05,0.00010631678091719415,5.317971737758137e-05,4.432517753769072e-06,4.710446431896442e-06
56.0,5.23277896836323e-05,0.00010475095162108122,5.240039002489538e-05,1.6175144765998017e-05,5.480286641187937e-05
57.0,5.275343450478892e-05,0.00010558925087270077,5.283760808146715e-05,9.164119963572803e-06,1.5566768809802123e-05
58.0,5.2796075994203905e-05,0.00010578174282926608,5.292552909987036e-05,7.773001783048517e-06,1.1437857931381745e-05
60.0,4.3029204693435796e-05,8.596993013151866e-05,4.297326172283261e-05,1.075499321290252e-05,2.6526827489548044e-05
62.0,4.339136911550405e-05,8.671230829448637e-05,4.3379384412664534e-05,5.036324004850656e-06,6.169269038361347e-06
63.0,4.3129265523253815e-05,8.642105249682952e-05,4.3244184882898495e-05,7.075439027712238e-06,1.1136235272421469e-05
64.0,4.2716309923197283e-05,8.544146141141809e-05,4.2712838708228174e-05,1.5679526335840577e-05,6.792067763683463e-05
65.0,4.27162907604816e-05,8.544138166649215e-05,4.2712814601164606e-05,1.5680246451849067e-05,6.792919888182203e-05
