0,1,2,3,4,5,6,7
401.0,1.3750404328138335e-05,2.752264896976192e-05,1.376836286458294e-05,6.877462527015571e-06,3.440408427805852e-06,1.7206506087372175e-06,8.605588674749642e-07
421.0,1.321163964168278e-05,2.641059522617492e-05,1.3215290879367916e-05,6.602252919945054e-06,3.301282648898035e-06,1.651642954000887e-06,8.255431796673485e-07
431.0,1.3217884700348617e-05,2.6456800652075244e-05,1.3235163913653814e-05,6.611239726370816e-06,3.3078648825467932e-06,1.6528069195186068e-06,8.267179253604318e-07
451.0,1.324027950798585e-05,2.6467859774667764e-05,1.3243939076517525e-05,6.616558153121899e-06,3.308388993905273e-06,1.6550604488262122e-06,8.26947369501202e-07
461.0,1.3246540553857496e-05,2.6514152145821167e-05,1.3263859670644904e-05,6.625556993586357e-06,3.3149975965963974e-06,1.6562679092842203e-06,8.282342120365105e-07
481.0,1.5154792055688477e-05,3.029492933390686e-05,1.5158897730504009e-05,7.572688935857108e-06,3.7833566662592855e-06,1.8949697847790714e-06,9.46005562520863e-07
491.0,1.516195632301977e-05,3.034792039046004e-05,1.5181709868207147e-05,7.5831372893953725e-06,3.791740375454905e-06,1.8954508366302025e-06,9.487795341045491e-07
511.0,1.804566129516203e-05,3.607365213327551e-05,1.805042582032554e-05,9.016415803975164e-06,4.510416808260753e-06,2.2560903656689e-06,1.1278573672779402e-06
517.0,1.7941437869628627e-05,3.588982235718137e-05,1.793049293392912e-05,8.981304340967278e-06,4.487831197007991e-06,2.2411727300039597e-06,1.1216659348313451e-06
521.0,1.8054193566015416e-05,3.613677123695015e-05,1.8077594220252888e-05,9.029037182708977e-06,4.521542591093969e-06,2.2605068819674112e-06,1.130018466168059e-06
541.0,1.6866001153915218e-05,3.3715568163093096e-05,1.6870501052691084e-05,8.427282703924593e-06,4.217106034445917e-06,2.109125022908831e-06,1.053184099122223e-06
547.0,1.676858737556324e-05,3.354376231750472e-05,1.675841704445319e-05,8.394755424120937e-06,4.188753142952972e-06,2.097965615406594e-06,1.0484167783826603e-06
551.0,1.6873970468096007e-05,3.37745361324842e-05,1.6895893113660562e-05,8.439017640117508e-06,4.2178549683781486e-06,2.1119518837722784e-06,1.0547616050779474e-06
571.0,1.496779739076459e-05,2.9921150035652766e-05,1.4971870205011256e-05,7.479305218448945e-06,3.7369679145582424e-06,1.8687211320624064e-06,9.350535351490552e-07
581.0,1.4974894458936669e-05,2.997348855478081e-05,1.4994394862940033e-05,7.489612369267554e-06,3.7451757873598057e-06,1.8727560518357056e-06,9.370129375255165e-07
601.0,1.9165938383108438e-05,3.831304020329371e-05,1.9170955184107802e-05,9.575889236706353e-06,4.788960065647135e-06,2.3965024773392463e-06,1.1974806620983214e-06
607.0,1.905525550027461e-05,3.8117814642649184e-05,1.904355964925039e-05,9.538322586401943e-06,4.763316463006484e-06,2.3832373054095968e-06,1.191126064271214e-06
611.0,1.9175007467304517e-05,3.8380057668787465e-05,1.919980971408844e-05,9.58935329276045e-06,4.801126997435595e-06,2.397384153886989e-06,1.199131324861047e-06
631.0,1.2387303846926015e-05,2.4762768739009303e-05,1.2390755001591772e-05,6.190567896646043e-06,3.0967742203399234e-06,1.5471465522661626e-06,7.736104629119112e-07
641.0,1.2393158948839742e-05,2.4806081869474354e-05,1.2409389162661849e-05,6.198934941034975e-06,3.1025919710447186e-06,1.550032961131556e-06,7.756453362026128e-07
661.0,1.4981069518605348e-05,2.994765898917985e-05,1.4985137346415836e-05,7.485929179110173e-06,3.7402579433978844e-06,1.8703145972694124e-06,9.357275632844442e-07
671.0,1.4988145999687017e-05,3.0000057685747317e-05,1.5007682659277238e-05,7.496246946360127e-06,3.748480584663677e-06,1.8743660130868256e-06,9.377328609241897e-07
691.0,1.6009411144906087e-05,3.200327283713403e-05,1.6013714071758806e-05,7.999493350781955e-06,4.004125088663546e-06,2.001695218283722e-06,1.0004360797115364e-06
701.0,1.6016978527824948e-05,3.205925694841488e-05,1.6037812592628597e-05,8.010584556229078e-06,4.004550700011794e-06,2.0033449118633806e-06,1.0021946628448186e-06
721.0,1.7174386298267038e-05,3.433203313500319e-05,1.717895944005829e-05,8.581294003461026e-06,4.293783757436387e-06,2.1463310306106542e-06,1.072790375821614e-06
727.0,1.707519397236841e-05,3.415708319118131e-05,1.7064823900073828e-05,8.54809373846896e-06,4.273585804282637e-06,2.1332402481630264e-06,1.0676004303447617e-06
731.0,1.7182506637716507e-05,3.439207437835705e-05,1.7204812581795084e-05,8.593260358989024e-06,4.294644954071225e-06,2.1495455777668926e-06,1.0756038843588722e-06
751.0,2.16782615271925e-05,4.333498555385805e-05,2.1683811959744004e-05,1.083054915129028e-05,5.413614011063467e-06,2.706602059036195e-06,1.3537525694849728e-06
757.0,2.1553063553705377e-05,4.3114182258907965e-05,2.1539687262612378e-05,1.0787479965461422e-05,5.39274117363972e-06,2.6943796412153e-06,1.3468022919370382e-06
761.0,2.1688506927238643e-05,4.341080278225454e-05,2.1716460446401242e-05,1.0845902178979738e-05,5.428115666200606e-06,2.7158367497982783e-06,1.3555176714731554e-06
762.0,2.1544396555145352e-05,4.304957327543914e-05,2.15119708813806e-05,1.075161056833529e-05,5.385899260270527e-06,2.6899942012353906e-06,1.345444229441245e-06
781.0,1.3528105990411607e-05,2.7043211688001362e-05,1.3531831273439626e-05,6.76030108053699e-06,3.379797419319347e-06,1.6894025973955562e-06,8.446407338373596e-07
791.0,1.3534501512274576e-05,2.7090535445185165e-05,1.3552187017111875e-05,6.76952615808607e-06,3.386670440554823e-06,1.6945285179273406e-06,8.462455568063187e-07
811.0,1.7912232155811855e-05,3.5806930751319105e-05,1.791696343384809e-05,8.949778241756912e-06,4.477240366233121e-06,2.239953696504815e-06,1.1189205690077808e-06
817.0,1.780877630799425e-05,3.562448159259192e-05,1.7797923111651306e-05,8.914964108791557e-06,4.4550214135449795e-06,2.225842403870415e-06,1.1131128068581075e-06
821.0,1.7920698071404763e-05,3.586957336993747e-05,1.7943932842597737e-05,8.962299783019101e-06,4.488242200791082e-06,2.2394983624531017e-06,1.1205520687555814e-06
841.0,1.8912140155711958e-05,3.7805697532146756e-05,1.8917098765306936e-05,9.44913987018653e-06,4.725855741277013e-06,2.360861507594292e-06,1.1818391941233186e-06
847.0,1.8802910934043963e-05,3.7613046506165815e-05,1.8791390220344525e-05,9.41212925414589e-06,4.700897563412326e-06,2.3494849108740556e-06,1.175725567469782e-06
851.0,1.892108166934802e-05,3.787184470207573e-05,1.894557302915302e-05,9.46241017450028e-06,4.737786949610828e-06,2.366374441040847e-06,1.1827078758158693e-06
871.0,9.84658638272524e-06,1.9683859404410857e-05,9.849415948063461e-06,4.921687729426971e-06,2.4611171888285627e-06,1.2311031905819225e-06,6.149727628679963e-07
881.0,9.851268431749442e-06,1.9718289242970886e-05,9.864219715081252e-06,4.9281446615270785e-06,2.464533811630948e-06,1.2313753266456062e-06,6.160850380913102e-07
2741.0,2.5346208797772784e-05,5.0694605034970475e-05,2.5326938126957188e-05,1.2679109874770556e-05,6.336588702322149e-06,3.1692927496794476e-06,1.5844940183321055e-06
3041.0,2.61320147249707e-05,5.22662003303552e-05,2.611204971288833e-05,1.3071131104585437e-05,6.527464936005589e-06,3.268701563356735e-06,1.6335475408260636e-06
3601.0,1.6239770339019927e-05,3.253832140585888e-05,1.6262075524164574e-05,8.137672934820789e-06,4.06986736289916e-06,2.033889648755949e-06,1.0165677305044862e-06
3602.0,1.612274211724757e-05,3.219613487185323e-05,1.6114787821961546e-05,8.046586705594966e-06,4.027458332556133e-06,2.0144155617671244e-06,1.00536122705705e-06
3603.0,1.603393761186048e-05,3.206227080331664e-05,1.602062781187047e-05,8.018451034152996e-06,4.008554880863269e-06,2.0018368532374875e-06,1.0024102464131768e-06
3607.0,1.6216916108800035e-05,3.2368254478684286e-05,1.6188897395135946e-05,8.083183972336372e-06,4.043453121032464e-06,2.023435276634483e-06,1.0108223982459308e-06
3608.0,1.6034224998976972e-05,3.206460629666397e-05,1.60216270176268e-05,8.01893520237934e-06,4.0086995776456025e-06,2.0058578219413203e-06,1.0014376771311229e-06
3609.0,1.6119318663201064e-05,3.217047977125895e-05,1.6067132904144105e-05,8.04116736424082e-06,4.025320548415451e-06,2.0109307591296977e-06,1.0063280594350965e-06
3611.0,1.6319022094790723e-05,3.259673773439199e-05,1.6287192207064746e-05,8.150201296769355e-06,4.07600608669581e-06,2.0365408663035323e-06,1.0192331262384724e-06
3612.0,1.6139065615399266e-05,3.2318511969402566e-05,1.616748786876024e-05,8.0725769476854e-06,4.0386069919025325e-06,2.018073461677178e-06,1.0094694358857292e-06
3617.0,1.6024850817492747e-05,3.1993804759664415e-05,1.5991200643519082e-05,8.004256362905554e-06,3.9960661244245466e-06,1.999414580282355e-06,9.991608594869805e-07
3620.0,1.603557207454807e-05,3.207475662176176e-05,1.602599728296218e-05,8.021055923373988e-06,4.009347990233114e-06,2.004740297552321e-06,1.0029944382573819e-06
3625.0,1.6130907405456163e-05,3.225729612544963e-05,1.6141125380746482e-05,8.05956108323666e-06,4.032859836328173e-06,2.017824523695838e-06,1.008876939729425e-06
3627.0,1.6023584167309353e-05,3.1984161077733275e-05,1.598705883427455e-05,8.002275590258956e-06,3.995661780952647e-06,1.997094750631062e-06,9.988471468130866e-07
3628.0,1.6033146033215834e-05,3.2056401428686224e-05,1.6018105623506057e-05,8.017227365032104e-06,4.008194145411342e-06,2.0025375023109693e-06,1.0012040076307072e-06
3631.0,2.570327237415011e-05,5.14986049423901e-05,2.5738191405878103e-05,1.287956424813469e-05,6.441216469768585e-06,3.218304368394348e-06,1.6106971143722837e-06
3632.0,2.5518049803436096e-05,5.0957024579027094e-05,2.5505057695399125e-05,1.2735121354242457e-05,6.372143195064461e-06,3.1873274023985765e-06,1.5915711218741913e-06
3633.0,2.5377469594650096e-05,5.0745165926817035e-05,2.5356020671031543e-05,1.2690227849849328e-05,6.339667546890332e-06,3.1713147387625595e-06,1.584406888185258e-06
3637.0,2.5667105674732904e-05,5.122944616461553e-05,2.5622362560002304e-05,1.2793249832072223e-05,6.398901873271717e-06,3.1999124715034744e-06,1.6005360374896083e-06
3638.0,2.53779581673439e-05,5.07488193261154e-05,2.535759693792286e-05,1.2691001214922698e-05,6.339956818236792e-06,3.171123103811596e-06,1.5866887759612147e-06
3639.0,2.5512618974112737e-05,5.0916455005116726e-05,2.5429637311141784e-05,1.2726491069921936e-05,6.368402785422722e-06,3.1804290391776457e-06,1.5928139274409836e-06
3641.0,2.5828708261343763e-05,5.1591077042074246e-05,2.5777938252539295e-05,1.2899409717471999e-05,6.451010564983983e-06,3.2227811623784797e-06,1.6120245655004695e-06
3642.0,2.5543885033834247e-05,5.115074506657942e-05,2.558847873875003e-05,1.2776425745545522e-05,6.390945000149528e-06,3.1974576383299314e-06,1.5992540696591062e-06
3647.0,2.5363123339909935e-05,5.063680886921787e-05,2.5309426961619974e-05,1.2667456863908744e-05,6.331721192461698e-06,3.1656223891882163e-06,1.5835016197660035e-06
3648.0,2.523312938503648e-05,5.0502330859241926e-05,2.5251594603856176e-05,1.2639475066206912e-05,6.30996475050119e-06,3.1566982364311658e-06,1.5772429986203595e-06
3650.0,2.5380087588066334e-05,5.0764946757741666e-05,2.5364513560305335e-05,1.269439854242188e-05,6.341242341147135e-06,3.1703334533138283e-06,1.5860767641588669e-06
3654.0,2.5237728935722332e-05,5.053744693369645e-05,2.5266700325671937e-05,1.2646746768263384e-05,6.311730913519109e-06,3.15763067102251e-06,1.5789168775620643e-06
3655.0,2.5530976952235426e-05,5.105379939091166e-05,2.55467472536422e-05,1.2755737197438222e-05,6.381371240458261e-06,3.188233635778581e-06,1.5937329273310596e-06
3657.0,2.5361092887677805e-05,5.06215870202751e-05,2.5302877231458965e-05,1.2664269571374676e-05,6.3307096467672686e-06,3.1671511242468975e-06,1.583325982244116e-06
3658.0,2.537623956120347e-05,5.073586309553568e-05,2.5352020729004637e-05,1.2688267650693558e-05,6.338943937429786e-06,3.1718231171505573e-06,1.5867474310558849e-06
3661.0,2.0995678785316364e-05,4.20669503953721e-05,2.102435607009151e-05,1.0520739413100166e-05,5.261603524344544e-06,2.629124458600196e-06,1.313360806384084e-06
3662.0,2.0844376021793894e-05,4.162454899503745e-05,2.0833925914936352e-05,1.0402836458093395e-05,5.205794217640752e-06,2.6003497795440422e-06,1.3007300442742509e-06
3663.0,2.072954428571105e-05,4.145149554085105e-05,2.0712182748853364e-05,1.0366281302850305e-05,5.180070216697502e-06,2.5903794954179604e-06,1.2954473172024916e-06
3667.0,2.096613772358132e-05,4.184707473123446e-05,2.092973942586368e-05,1.0450253985414687e-05,5.2272007577333635e-06,2.614679930530023e-06,1.3065193466416103e-06
3668.0,2.072991303527275e-05,4.14544872883605e-05,2.0713473949638544e-05,1.0366910000815521e-05,5.180286941922074e-06,2.590150455117346e-06,1.2945163627257894e-06
3669.0,2.083994719721794e-05,4.159138342156414e-05,2.0772319587906984e-05,1.0395805463463137e-05,5.202850445092111e-06,2.6008564231357056e-06,1.300119129424293e-06
3671.0,2.1098139830156995e-05,4.2142471042809146e-05,2.1056824358194753e-05,1.0536942195514543e-05,5.269579148755449e-06,2.6326930625646117e-06,1.3171436512582346e-06
3672.0,2.0865466366733762e-05,4.178279345637241e-05,2.0902063529292664e-05,1.0436504459060414e-05,5.220787846964975e-06,2.612998710294079e-06,1.3062878581257542e-06
3677.0,2.071781780397944e-05,4.13629750569168e-05,2.0674129053887408e-05,1.0347775511437146e-05,5.174251431469545e-06,2.58287260912482e-06,1.2930662954130367e-06
3678.0,2.061163660347677e-05,4.1253122997870345e-05,2.0626900404743104e-05,1.030211129337405e-05,5.157704871805446e-06,2.580607236089827e-06,1.2887494241879682e-06
3680.0,2.0731679146104116e-05,4.146763715250079e-05,2.0719128394651454e-05,1.0369673512235222e-05,5.181254615009567e-06,2.5891982690373627e-06,1.2956621410591118e-06
3684.0,2.061539488146225e-05,4.128180984497472e-05,2.0639234899470782e-05,1.0330977856479184e-05,5.158781764887099e-06,2.579856884198095e-06,1.2903030624233924e-06
3685.0,2.085493334467981e-05,4.170362742390507e-05,2.0867971348800807e-05,1.0419650153827703e-05,5.213118926244292e-06,2.6060198979674376e-06,1.3032069775681387e-06
3687.0,2.071616723827211e-05,4.135053658935357e-05,2.0668779397110815e-05,1.0345188902360913e-05,5.173538509779113e-06,2.5845682548909787e-06,1.292086247862978e-06
3688.0,2.0728533282467036e-05,4.144391028640393e-05,2.070891837149466e-05,1.0364687583475085e-05,5.17952463385471e-06,2.5909806126919732e-06,1.2953423455877577e-06
3691.0,1.913656724251197e-05,3.834217311629931e-05,1.916276384706858e-05,9.58917474041393e-06,4.795749795605958e-06,2.3964449538740884e-06,1.197343615394475e-06
3692.0,1.8998665850820332e-05,3.79389478938532e-05,1.898919896995213e-05,9.481770687568003e-06,4.745180291663986e-06,2.3713050294957294e-06,1.1860524538123696e-06
3693.0,1.8893999861036275e-05,3.778121336501031e-05,1.8878240887448827e-05,9.448493000156766e-06,4.72212033864397e-06,2.36367200130011e-06,1.180718537555775e-06
3697.0,1.9109638070774178e-05,3.8141784160455536e-05,1.9076556098418865e-05,9.524954057836543e-06,4.76446656921467e-06,2.383560638655191e-06,1.1917902397080848e-06
3698.0,1.889436113800989e-05,3.77839438663926e-05,1.8879413258093836e-05,9.44907840507922e-06,4.722309325695673e-06,2.3634289131428676e-06,1.1797725502117606e-06
3699.0,1.899462638693325e-05,3.790873126259704e-05,1.8933047061429897e-05,9.47536946502986e-06,4.7425495891331715e-06,2.3667880020943055e-06,1.1836006598570092e-06
3701.0,1.9229957284540864e-05,3.841098358857431e-05,1.9192354111749813e-05,9.603969097604637e-06,4.8030071937363306e-06,2.3996414277444034e-06,1.2006890793905822e-06
3702.0,1.901789963225462e-05,3.808315965912745e-05,1.9051302111943932e-05,9.512453445471858e-06,4.758668648047193e-06,2.38218355977024e-06,1.1893869745378816e-06
3707.0,1.8883312879518438e-05,3.770053077626137e-05,1.8843553632829843e-05,9.431687610868267e-06,4.717141392222152e-06,2.358085816597799e-06,1.1784057289201955e-06
3710.0,1.889595651750225e-05,3.77959369433304e-05,1.8884567302750177e-05,9.451591735296777e-06,4.723154794258888e-06,2.362414767316523e-06,1.180342805561646e-06
3714.0,1.8789959489485218e-05,3.7626556802497144e-05,1.8811753311875207e-05,9.416433289249904e-06,4.703458613981859e-06,2.3520558650146073e-06,1.1764431641879403e-06
3715.0,1.9008285496000584e-05,3.801101028019782e-05,1.902023279274148e-05,9.49707857327356e-06,4.751751167167417e-06,2.376091274670228e-06,1.1872886132580085e-06
3717.0,1.8881805889960773e-05,3.7689212708387834e-05,1.8838681436577492e-05,9.429335482081386e-06,4.706149201033627e-06,2.3548589424202127e-06,1.1783044895977146e-06
3718.0,1.8893073236435657e-05,3.7774296121327947e-05,1.887526605347245e-05,9.447057080218257e-06,4.721647282598246e-06,2.359230980821664e-06,1.1809084447880758e-06
3721.0,1.2819340303415181e-05,2.5685264186472295e-05,1.2837020770961258e-05,6.423757326306026e-06,3.212766542515927e-06,1.6057914313371419e-06,8.031119756411742e-07
3722.0,1.2726965873268098e-05,2.5415139236842528e-05,1.2720755825814181e-05,6.351957632089872e-06,3.1799927228889913e-06,1.5895478204155239e-06,7.943017658450929e-07
3723.0,1.2656847161286104e-05,2.530947338508227e-05,1.2646431898962612e-05,6.329878273970274e-06,3.1659933702448545e-06,1.5832248226044232e-06,7.908395298003579e-07
3727.0,1.2801302077040141e-05,2.5550999621154133e-05,1.2779253972335439e-05,6.380773202502299e-06,3.1920982023706662e-06,1.5982076492573882e-06,7.984860377306668e-07
3728.0,1.2657072388565097e-05,2.5311296281819474e-05,1.2647221168633066e-05,6.330257842244655e-06,3.1660870702283905e-06,1.5829281103819232e-06,7.912239608880156e-07
3729.0,1.2724258396396276e-05,2.5394894364803335e-05,1.268313980907522e-05,6.347696166700972e-06,3.1713979274095028e-06,1.587305790494431e-06,7.932368076470769e-07
3731.0,1.2881901759193427e-05,2.5731363381339967e-05,1.2856845103282818e-05,6.433643911920445e-06,3.2175825636845956e-06,1.607785411491744e-06,8.049735040691064e-07
3732.0,1.2739847334151738e-05,2.5511737495636372e-05,1.2762356454507767e-05,6.372415685048163e-06,3.1883720000500104e-06,1.5943515869649982e-06,7.966529327711747e-07
3737.0,1.2649687102198157e-05,2.52554260009967e-05,1.2623205147352032e-05,6.3187836941945574e-06,3.1569223327455875e-06,1.5778675413902904e-06,7.89617627294098e-07
3740.0,1.2658154721234115e-05,2.531932352154917e-05,1.2650668695454378e-05,6.331916302945023e-06,3.1665052738043264e-06,1.5817020284376176e-06,7.911834965252523e-07
3745.0,1.273340602465998e-05,2.546340217274897e-05,1.2741539512839059e-05,6.362158034947316e-06,3.184014085408013e-06,1.5913006597024354e-06,7.961875710497945e-07
3747.0,1.2648700070969922e-05,2.5247820368332237e-05,1.2619943330145073e-05,6.317238212080745e-06,3.156733769670711e-06,1.5766199204965414e-06,7.892727699569668e-07
3748.0,1.2656237018470384e-05,2.5304827570477723e-05,1.2644439078980663e-05,6.328919803493677e-06,3.165767535943942e-06,1.5806521519393796e-06,7.906970731930835e-07
3751.0,1.2818861434609786e-05,2.5684307038030194e-05,1.283653565971321e-05,6.4235202302670436e-06,3.212643218694286e-06,1.6057295968811836e-06,8.030819306989456e-07
3752.0,1.2726486090507377e-05,2.5414173636473768e-05,1.2720280620338517e-05,6.351719806707221e-06,3.179873671739844e-06,1.5894888848282107e-06,7.942734497161374e-07
3753.0,1.26563660533969e-05,2.5308525987494807e-05,1.2645958001666208e-05,6.329644450155797e-06,3.1658767665372622e-06,1.5831662035260818e-06,7.908115215466555e-07
3757.0,1.2800823125185944e-05,2.5550057839045237e-05,1.2778773424924547e-05,6.380537175906462e-06,3.191980667345551e-06,1.5981473525349121e-06,7.984490482566831e-07
3758.0,1.2656606659333224e-05,2.5310347273366923e-05,1.2646748086608123e-05,6.330019144799165e-06,3.165964757596146e-06,1.5828703720036086e-06,7.911983740584855e-07
3759.0,1.27237714924272e-05,2.539395003557047e-05,1.2682668241528056e-05,6.34746043375739e-06,3.17127966491422e-06,1.5872469655061477e-06,7.932088235147045e-07
3761.0,1.2881420953773752e-05,2.573038430308313e-05,1.2856359390354608e-05,6.43340649329055e-06,3.2174621127142172e-06,1.6077237692119217e-06,8.049435976063835e-07
3762.0,1.273940910988681e-05,2.5510785381233428e-05,1.2761878497337398e-05,6.372177977578136e-06,3.1882540452252833e-06,1.594293618071424e-06,7.96624836974652e-07
3767.0,1.2649216364771579e-05,2.5254473112171563e-05,1.2622733016243518e-05,6.31854745537265e-06,3.156804715059164e-06,1.5778102253477533e-06,7.895932943660644e-07
3770.0,1.2657680666170899e-05,2.53183751467859e-05,1.2650198169544477e-05,6.331686689606264e-06,3.166387484937125e-06,1.5816264388700263e-06,7.911566947821358e-07
3775.0,1.2732930943186037e-05,2.5462442496807826e-05,1.2741065819320621e-05,6.361919272380306e-06,3.183896251644433e-06,1.5912401877590104e-06,7.961583186957832e-07
